Input,label
Super app ajoyib dastur Uberga qaraganda arzonroq Bugungi kun uchun bir mashina narxini ikki barobarga oshirish uchun nima qilishim kerak?,1
"Kichik o'yin ... Vaqtni o'ldiradi, biroq keyinchalik juda kulgili emas",1
"Boshlanishiga yamon emas. O'zimizni messengerlarni rivojlantirsak, barchamizga yaxshi bo'ladi.",1
"Juda ko'p takrorlanadigan bolalarim bu o'yinni yaxshi ko'rishiga qaramasdan, u juda takrorlanadigan, faqat bitta daraja va barcha ma'lumotlar mavjud. ilovadan chiqqaningizda yoki uy tugmasini bosganingizda stickers earnt yo'qoladi.",0
Yomon emas,1
"Yutish hali ham ishlamayapti Google Nexus 5-ning yutuqlari hali ham ishlamayapti, o'yinda o'rin qolmaydi, davom ettirish uchun har bir bosqichda harakat qilish kerak",0
"Men kira olaman, lekin ... Menga ergashmagan foydalanuvchilarni kuzatishni xohlamaganda, taxminan 60 soniyani kutishim kerak, buning hammasini bekor qilishim mumkin. Nima uchun bu juda kech",0
Yaxshi foydali,1
"iCrash 2015 Ushbu o'yin qanday o'ynashini bilmayman, chunki u ishga tushirilgach, darhol tushadi va hatto boshlay olmaydi. Lollipopda Sony Xperia C3-dan foydalanish.",0
"Ajoyib reyting www.uz ilovasi. Hech qachon muammo yo'q edi. Muammo bo'lgan odamlar uchun nima uchun siz ba'zi bir asosiy tadqiqotlarni jiddiy qilmaysiz. Ko'p yorliqlar va Google eng yaxshi do'st, xda yoki gigantga shikoyat qilishdan boshqa narsani tekshirib ko'ring. Hella",1
Haqiqatan ham dahshatli gitara Bu juda ajoyib va ​​uni allaqachon ijro etaman va uning qiziqarli asarlarini aslida eng yaxshi gitara ilovalari,1
BU O'YINLARNI SEVGI MY CHILDDAN O'SIMLI SO'Z SIZNING SEVGI.,0
Ilova ajoyib... menga yoqdi...,1
"juda ko'p o'yinchi borligini yaxshi ko'raman ....... Toza, toza, silliq Grafika ..... Va SD kartamga saqlash uchun variant",1
grafik ma'lumotlar kam,0
Men savdo-sotiqni xarobalar o'yinidan mahrum qildim. Men 400k plus 2 xususiyatini 1 mulk uchun taklif qildim va hali ham rad etildi. Ur pulni sarflamang,0
"Vau Bu o'yin ajoyib, chunki men bu asarni 5 yulduzga baholadim, chunki sen mening fartingni qila olaman va keyin Tom burunni bloklaydi. Bu ajoyib o'yin",1
Qanchadan-qancha o'yin Bu o'yinni juda yaxshi ko'rishni istayman,1
"Jungle Bu men uchun yaxshi, lekin ehtimol boshqa odamlar uchun emas ... lekin butunlay shunga o'xshash",0
"Buni hech qachon yuklab qo'ymasligim kerak. Men ko'rgan eng yomon dastur, rulni sezgir emas va hech qachon ishlamaydi. Transport vositasini bir soatdan keyin harakatga keltirolmadim. Iltimos, ma'lumotingizni sarflamang. Menimcha, bu transport vositasini hech qachon tortib bo'lmaydi.",0
"Iltimos, pulni qaytarib bering. Weatherzone'dan qo'shimcha ma'lumot olish uchun Weatherzone Plus-ga qo'shilaman. Oh, va ular barcha vositalarini to'g'ridan-to'g'ri BOM'dan hech qanday noqulay aloqaga ega bo'lmaydilar.",0
eng zo'r!!!!!!,1
"Shunday qilib, Vashshhe, shunday",1
Stupid Faqat birinchi yarmiga ega va skor hatto plitka tegmasin,0
"Yaxshi ishim, qizimni baxtli qilish va o'qish uchun xotirjam bo'ling",1
Qadimgi o'yin Turbo bu oq avtomobillarni va oq poezd belgilarini o'chirib qo'yadi. dismont ms.dismont mr.ego yangi yangiliklarni yangilash mr.heft ms. bumblebee ms.diva mr.reach mr.stalwart uning omon qolish boshi aniqlandi,1
Bu bolalar uchun yangi o'yinni o'tkazishni kutganman va nihoyat bu erda o'ynashni orziqib kutaman,1
Berkitishni to'xtatib turing Bu kashfiyot va jonli yuklarni topishda kutishga majbur bo'lishdan charchadim. Bu xususiyatlarni xohlamayman. Men faqat oddiy snapchatni qayta tiklashni istayman va shu vaqtgacha u qadar yaxshi reyting bermayman,0
"Addictive Men 3DS-ga o'xshash o'yin o'ynayman, shuning uchun men bu o'yinni topishga xursand bo'ldim Sizni mehmonga jalb qilish kabi qiyinchiliklarga duch keladigan juda ko'p darajalar bor, albatta men unga barmoqlarini yuqoriga ko'tarib beraman va uni sinashni tavsiya qilaman",1
yaratuvchilar umuman e'tiborsiz holda yaratganlar,0
"Bepul ilovalar 316 elementdan yaxshiroqdir va negadir hech narsa import qilinmaydi, shuning uchun men boshlashim kerak. Yana men to'laydigan kishi yopilishni davom ettirmoqda va meni xato qilmoqda. Katta o'yin, noqulay versiya.",0
zo'r xamma narsa aniqlik bilan,1
SO'NGLI SO'NGGIZNI O'ZI.,1
Assalom alaykum. Koreyadan qanday uzb plastikka pul tashlayman. Programmaga kirishim bilan uzb kodli tel nomer kiritishni sorayapti. Birorta video bormi programmani orgatadigan?,1
Doimiy yangilikar otenga rahmat,1
Bugs fixedNICE JOKE U hatto xatoliklarni tuzatadi reklama va hali men bir cho'ntak raketada kumush sheram qila olmayman. Yaxshi o'ynaldi. Hech narsa qilmadingiz. Sizga bergan barcha pullarga hech narsa qilolmaysiz.,0
yomon grafikalar va nazorat,0
"O'yin juda ko'p muzlaydi. Iltimos, tuzatib qo'ying. Pippining ovozi juda inglizcha",0
"Men hatto uni yaxshi ko'raman ... Hatto xona uchun haq to'lashim kerak, bu xona uchun pul to'laganimga hali ham kulgili",1
Super gap yok katta rahmat adminga izlanishda davom kiling omad ishlarga,1
"O'yin tugagach, o'yin tugamadi. Qaytarildi.",0
"Bepul versiyani olish kerak, lekin bu ko'proq ijodkorlik va ko'plab xususiyatlarga ega bo'lgan, ya'ni narxga asoslangan, bu savdolashishdir. Bolalar uchun bunday qiziqarli didaktik dastur yaratganingiz uchun tashakkur.",1
Yilning goto o'yini.,1
"To'plamimga qo'sha olmaydigan hech narsa qilolmayman, lekin men sizni ozod qilish tarixini ko'ra olmayapman. Hech narsa qila olmayman",0
"Katta raqqoslar va o'g'irlik .99 Istaklarda, avtomobillarda jarohatlar, tirozlar va boshqalar kabi biroz ko'proq chuqurlik bor edi. Ammo o'yin mening ajoyib, pastki pog'onali telefonimda ham ajoyib ko'rinadi. Umumiy hayoliy o'yin",1
"Ushbu o'yinni hech qachon yuklab oling. Ushbu o'yin, albatta, axlat",0
"Men, albatta, bu 5 yulduzni berishni xohladim, ammo o'yin davomida popup reklamalarni olishni davom ettiraman va qayta boshlanadi. KO'P juda zerikarli.",0
"Ko'plab shimlar men stripper-hodisaga yangilangan, lekin menga kerakli narsalarni bermaydi. Men 32 yoki shunga o'xshash shimlar kerakli va hozirda 43 ta, ammo loson losonlari yo'q va ular xuddi shu joydan tushadilar.",0
Andy Wilkinson singari fikrlar. Savollarni to'plashni so'rang va siz buni qilmaguningizcha odamlardan ko'proq pul olmang.,0
"Faqatgina kazino versiyasi yaxshiroq bo'lishi kerak. Mahsulot tugagan deb o'ylamayman, kumiralarda topilgan Kleopatraga o'xshab qayta ishlang.",1
Nafratlantirildi,0
Bakewas o'yinlar,0
InshaAlloh hammaga foydali bo'ladi.,1
"Zo'r o'yin Ushbu o'yinni o'ynashni yoqtirar, ammo vaqtni tiklashni his qilish ko'proq bo'lishi kerak edi.",1
Yaxshi o'yin,1
U erda eng yaxshi ob-havo dasturi,1
Selfservice uchun juda yaxshi dastur.,1
Mitshubishi pajero sporti uchun yangi toifani yarating. Qidiruv tarixini yaratish va saqlangan qidiruvlarni qilish,0
"Bu men uchun eng qulay QR kodni o'quvchi. Agar men hech narsaga muhtoj bo'lmasam, u narsa haqida hech narsaga muhtoj emasman, shuni sevaman, uni telefonimga yuklab olishdan xursandman.GOD BLESS",1
"Katta ilovalar, ammo tomoshabinlar va boshqa kunlardagi o'yinlarni kiritishingiz mumkin.",1
Yaxshi RPG uchun juda yaxshi remaster Men eng sevimli rpgslardan biriga qilingan yangilanishlar bilan taassurot qoldirdim. Ish tizimi hozirgacha mukammal va kuboklar uni egallash uchun yaxshi mukofotdir. Bulutlarni qo'llab-quvvatlash ham yaxshi qo'shimchalar.,1
Reklamalar suck .... boshqa dono eng yaxshi o'yin hech qachon. Men ushbu o'yinni soatlab o'ynashga tushib qolaman va buni amalga oshira olmayman. Sevgi ... yuqoriga ko'taring,1
Juda achchiq aka-ukalar sizni baxtli qiladigan har qanday kyo qilishingizga ruxsat bermaydi,0
zo'r ishlovotti,1
Siz hatto narsalarni ham ijro eta olmaysiz,0
Eng yaxshi o'yinlardan biri bo'lgan Lg flex ...,1
faqat va faqat zarar keltiradi.,0
Uzi saytga kirib har kun xabarlardi uqiyardim. Endi qulayroq bulibti. Juda zur. Super,1
Mukammal darajadagi kitob,1
Eng yaxshi yoki hech narsa,1
"Buni yaxshi ko'rish Qiziqarli, lekin juda ko'p narsa toza taomlar va buyurtmalar olish uchun ehtiyot bo'ling, ular tezda g'azablanadilar",1
"Iltimos, nima uchun do'zax bu dastur avtomatik ravishda telefonimni qo'ng'iroqni bloklaganidan so'ng uni o'chirib qo'yishi aniqlansin. Ushbu ilovani sevish uchun foydalandim, ammo endi uni faqat shu sababli nafrat qila boshlayman",0
"3, 2, 1, Evocreo Simply ajoyib ajoyib poker imitasyonu. Yaxshi ishchilarni ushlab turing",1
"Ajoyib awsome yaxshi ishlaydi ... qaysi ODB narsalarini namoyish qilish mumkin bo'lsa, juda yaxshi bo'lar edi.",1
"Bu ajablanarli, o'ynang, u pianino tomosha qilsin, sizning bolalaringiz buni yaxshi ko'radi. Bu sizning bolalaringizning pianino yoshini 3-8 yoshda o'ynashni o'rganishidir. Shelby Denis Longwell Men bir bolalik",1
"Yaxshi o'yin. Qo'shish bir oz zerikarli tho, lekin faqat chiqish va o'ynashni davom eting.",1
Juda noto'g'ri tushunarsiz ...,0
Katta o'yin Bu o'yin qanchalik qiziqarli ekanligi haqida etarli ma'lumotga ega bo'lolmaydi. Ko'p sonli va ko'p sonli xaritalarda do'stlar bilan replayability tonlari va juda muvozanatli.,1
"Ushbu ilova mening telefonimni mahv etdi. Hatto men telefonimga tegmasdan parollarni yozishda davom etadigan dasturni qayta tiklay olmayman. Ushbu ilovani xarid qilmang va pulingizni tejamang, chunki u bunga loyiq emas. Menda kitkat faqat fyi ustida ishlaydigan 3 yozuv bor",0
"Ushbu o'yinni yaxshi ko'raman, ammo yaqinda yangi telefonimga ega bo'ldim va unga imzo qo'ygan bo'lsam ham, meni avvalgi darajalarga olib chiqmaydi. Wtf",0
Barcha pul to'lashlarini bo'g'ib qo'yadi,0
Zur Ilova ekan,1
Albatta bu o'yinni sevaman. Vaqt va kulgili 3,1
"Eng yaxshi shaxmat o'yini, hozirda Plzzni o'ynagan, bu dasturni yuklab olish uchun barcha imkoniyati bor bst aapppp for chessss",1
"Agar aytganlariz rost bo'lsa yaxshi, iloji boricha wu dastur bo'yicha ko'pro iwlaw kerak!",0
"Ushbu o'yinni yaxshi ko'raman, iltimos, 20-darajadan oshib ketish mumkin",1
"Katta ilovalar. Oddiy va ishlatish uchun qulay. Hisobingizda, profilingizdagi, avtomobilcha tafsilotlari va h.k.lardagi hamma narsalarga tezkor va qulay foydalanish ... uni yaxshi ko'raman",1
Yaxshi,1
buni juda yaxshi ko'raman,1
"Ko'p ishlarga muhtoj. Uchrashuv vaqtida chiqib ketishingiz va barcha muvaffaqiyatlaringizni yo'qotasiz. Kirish ekrani glitchy, kamdan-kam ishlaydi. Kichkinagina idish va buyumlar. Kimdir iltimos yaxshi stratego o'yini qila oladimi?",0
"Katta o'yin, o'ta odat tusiga kirganim uchun so'rov bor, lekin xabarnoma panelini yoqish imkoniyati mavjud bo'lishi mumkinmi? EDIT Ular bu xususiyati bir muncha vaqt oldin qo'shib qo'yishdi va hech qachon sharhlarimni 5-yulduz yangilammadim. Ajablanarlisi o'yin.",1
"Yaxshi, lekin etarlicha yomon, chunki biz g'alaba qozonib, yarim finalga chiqqani uchun doimo g'alaba qozonamiz va yangi jahli o'yinni o'ynashimiz kerak. U juda qo'rqinchli",0
Siqish. Ushbu ilovani o'rnatmang. Boshlash uchun ko'p vaqt kerak bo'ladi.,0
"Yaxshi o'yin Menga yoqadi, chunki siz musiqani ijro etish uchun festivalga borasiz",1
"Men sizlarga shuni ayta olamanki, er-xotin juftlashadigan yo'llar bilan yarim yulg'ichlar va dumaloq pichan terisi va liftli traktorlar",1
"Xatolik Bo'shrang kulrang ekranga silkitilgan, endi x yoki u belgilanmaydi. Muzlandi",0
Sevgi bu mening chaqalog'im bu ilovani sevadi.,1
"Maymunga mo'ljallangan maktabgacha ovqat peshtaxtasi qo'shimcha qurilmalar tufayli ochilmaydi, Toshiba at100 bilan boshqa foydalanuvchilar uchun ishlaydi",0
"Yaxshiyamki, ta'rifga ingliz va o'zbek tilida qancha so'z borligini ham qo'shishga to'g'ri keldi. Rahmat 4 ilovalar Aytgancha, uni dastlab yuklab olamanmi? Bu keyinchalik Ajoyib bo'ladi;)",1
"O'yin o'ynashni xohlamagan juda yuqori darajali telefonga ega bo'lish kerak. Bu tizimni ishga tushirishga urinib ko'rganimda, qulflashga davom etaman. Buni tuzatib, o'z reytingimni o'zgartiraman. Mening telefonimdagi o'yinlarni tomosha qilishdan ushbu videoni tomosha qilishning hojati yo'q",0
"Menga yopilishni davom ettiraman, o'yinni juda yaxshi ko'raman, ammo muzlatib qo'yadi, keyin esa yopiladi, biroq ba'zi paytlarda u yopilmaydi va uni yopishim kerak, chunki u faqat yuqoriga chiqadi va muzlatadi",0
UPDATE FIX BUG,0
Sevgi bu qizim Starfallni yaxshi ko'radi va uni har tomondan olib qochish dahshatli. Men uni o'rganayotganini bilganimda telefonimni kutish xonalariga topshirishda aybdor emasman,1
DUNYo BOShQA DUNYoNING DUNYoNING DUNYoSI,1
"Buni nafratlanaman Bu men uchun juda kulgili emas, chunki men bu kabi dasturga ega bo'lganman deb o'ylagan edim, va bu shunchalik yaxshi edi",0
"Gecikmeler Bir necha kishi, mikrofon qabul qilishdan ko'ra yaxshiroq deb o'ylashadi",0
Vaqtni bekordan bekorga sarflash,0
Cool Little sis sevgi bu.,1
a'lo,1
"Ishga tushirishda xatolik Men uni planshetda bir necha marta yuklab qo'yganman va o'rnatganman, lekin har safar istisno chiqarib, sims logotipiga o'rnatilsa, bu o'yinni chindan ham yaxshi ko'raman",0
Ilova zo'r ekan,1
"Eng yaxshi o'yin Bu haqiqiy fermerlik xususiyatlariga ega, chunki u muntazam o'yin bo'lishini o'ylardi, lekin uning ajoyib o'yinlari noto'g'ri",1
"Bu ishlamayapti, juda yoqmagan, qaytarib berishni xohlaydilar. Barcha belgilar va vositalar binafsha va oq rangga ega. Bu o'ynash mumkin emas. Uch yillik o'g'lim uchun sotib olindi. U juda xafa bo'lib o'ynay olmaydi.",0
Bored. aqldan ozishdi.,0
"Yaxshi, lekin 5 hafta o'yin o'yinni qo'llab-quvvatlamaydi",0
Zoo'r,1
Eski mijoz yangi drayvni qidiradi Winbook haydovchisini qo'shish uchun har qanday imkoniyat. Ushbu tovar shuningdek planshetlarni ishlab chiqaradi va MicroCenter tomonidan sotiladi.,1
"Ushbu o'yinni juda yaxshi ko'raman. U juda yoqimli. Ob'ektlar juda aniq ko'rinadi. Men ushbu o'yin menga yoqadi, hamma kayfiyatni yaxshi ko'raman. zo'r ... Men ushbu o'yinni o'ynashdan zavqlanaman. Bu o'yin ajoyib",1
"Iltimos, devor qog'ozi animatsiyasini to'g'rilab qo'ysangiz, u, albatta, bezovta qiladi. Galereya s6 qirg'og'idagi stoku e-pochta ilovasida Badge hisoblagichi ishlamaydi. Iltimos, paralaks ta'sirini qo'shing",0
"Zerikarli emas, o'ynash uchun ajoyib o'yin",1
audio player juda yamon ishlayabdi,0
Yaxshi iwlangan ammo ba'zi bir so'zlarning kamchiligi to'ldirilganda a'lo bulardi,1
Nimani ko'rsatish kerakligini ko'rsatish Ko'rsatilgan ma'lumotlarni ko'rsatish uchun oddiy va uyushtirilgan,1
To'liq axlat. Chet elda yo'q. Hech narsa yuklab olinmaydi.,0
Ochilmay ochilib qoladi,0
"Facebookning eng yaxshi hikoyalari haqida kim g'amxo'rlik qilmoqda? Men haqiqatan ham g'amxo'rlik qiladigan narsalar haqida juda ko'p ma'lumotlarga ega bo'laman va men eng yaxshi hikoyalar haqida qayg'urmayman. Iltimos, men sizning yangiliklar nashrida ko'rishni istagan narsani tanlashni xohlayman.",0
"Cool Love, bu o'yinni o'ynash uchun juda kulgili, men yulduz urushlarini sevaman",1
"CodeCodes Do'stlaringizni qo'shish uchun kod yoki kodni qaerdan olasiz? Bir necha turdagi ko'rsatmalar mavjud, sizni tushunmaydigan ba'zi narsalarni aytib berishim kerakmi?",0
Sotib olmoqchi bo'lgan turli jamoalar bilan o'ynash mumkin emas,0
RAHMAT,1
Assalomu alaykum. iltimos app ni android pie SDK da yozib update qilinglar. OnePlus 6T Android 9 da crash sodir bo'lib yopilib qolyapti. umuman ochib bo'lmayapti. rahmat oldindan.,0
"Juda ko'p reklamalar 5 daqiqadan kamroq vaqt ichida ochilgan reklamalar miqdori ahmoqdir. Noma'lum dizaynda o'ynashni boshlash o'rniga, ilovaning har bir ochilishida bitta reklama yo'q. Maqsadni yo'qotadi.",0
"Ba'zida Lealda sizning aktsiyalaringiz bo'lmaydimi va umuman ololmaysiz. G'azablanib ketadi. O'rnatmang. Stooped o'yin. Qiziq emas va zerikarli emas. Afsuski, o'yindan hech qanday muammo yo'q. To'liq versiya ham emas. Fauck",0
"Yaxshi o'yin Nihoyat chiqish uchun yana qo'shildi. Yomon yangilanishni tuzatish uchun bir necha kun. Rostini aytganda, bu yaxshi bo'lishi mumkin, lekin bu kichik porting kompaniyasi tomonidan amalga oshirilayotganini hisobga olib, yomon emas.",1
"Bu mening planshetimdagi eng yaxshi o'yin va yaxshi, chunki men 8 yoshligimdan buyon chaqaloq qanday bo'lishini bilaman",1
"Bu o'yin sizni xafa qiladi, bu erda hech kim gapirmaydi",0
oson va yangi qo'shiqlar,1
"Bepul kurashish mumkin emas Focus, Strike Block faqatgina 3 ta variant mavjud. Faqat ularni bosing U bir bola kabi g'alaba qozonish nima uchun u erkin kurash uchun qilmadi",0
"Sevgi bu juda yaxshi o'yin, stressni boshdan kechiradi",1
Alo darajadagi qulaylik,1
"Juda qulay Bu men hayotimni soddalashtirib qo'ydim, ppldan charchadim, men mavjud bo'lishim yoki yo'qolishim mumkin. Yoqdi",1
"Ilovani ishlatayotgan paytda internetdan uzulib qoladi,bu meni jig'imga tegdi",0
Ularning eng yomoni mening yuz millionga yaqin ishlaydi. Taxminan g'alaba qozonishdan keyin taxminan 300 marta aylantirildi. Achchiq sochlar. Chig'anoqlar tashqarisida,0
"Muallif muallif takliflariga umuman javob bermaydi. Men 4 yildan ortiq vaqtdan beri va men bilan muallif o'rtasidagi o'yinlarni yaxshilashni tavsiya qilgan ko'plab elektron xabarlardan so'ng, u buni amalga oshirishni va'da qilgan, ammo hozirgacha hech narsa qilmagan.",0
Gap yo'q zo'r kitob ekan,1
Faqat reyting www.uz Totally ROCKS,1
"Ekranni qulflash funktsiyasi mavjud emas. Ekranning teginishini o'chirib qo'yish funksiyasi bo'lishi kerak. Shunday qilib, bola uyni bosmagani yoki qurilmani ushlab turmasdan bekor ravishda bekor qilinmaydi. IPhone versiyasi mavjud.",0
"Uning yo'li juda katta O'yin juda katta. Juda ko'p joy egallaydi. Mening telefonimda etarli joy emas, o'ynash imkoniyati yo'q. Uni darhol qaytarib oldim",0
"Juda hayajonli, men o'yinni juda yaxshi ko'raman, shuning uchun ba'zi odamlar yomon deb aytishadi, faqat o'zingiz uchun sinab ko'ring va odamlarning o'z fikrlari bor deb o'ylayotganingizni ko'ring",1
"Yuklab olish ekrani Yuklab olish ekrani faqat muzlatilgan yoki biz idk bo'lgan narsalar kabi emas, balki bu ASAP bc ni tuzatish kerak. Bu o'yinni yoqtiraman va uni o'ynashni to'xtatishni xohlamayman.",0
Albatta dastur,1
Ilovani yuklab qo'yganim ochilmaydi va u hech qachon ochilmaydi. Men uni bir necha bor o'chirdim va u ishlamaydi.,0
"Samsung Galaxy S2 App har doim muzlatib qo'yadi va men uni ochib, rasmni tanlayman. Buning uchun to'lovni qilganim kabi, ushbu tezkor tez so'ralishini xohlayman. Men juda xafa bo'lganman.",0
"Ishni to'xtatib qo'yish Bir yildan ortiq vaqtdan beri suratga tushgan, hech qachon ko'p muammo bo'lmagan, lekin endi u ochilmaydi, shuning uchun uni o'chirish kerak",0
Yangi narsaga muhtojmiz ....,0
Tarixda eng yomon o'ynaganlar Unda ishtirok etgan natyur grafikalar pls sycymni yuklab olmaydilar,0
Foydalanish uchun  qulay rahmat,1
"Muvaffaqiyatsiz, lekin juda ko'p kulgili emas, bu har doim to'g'ri kelmaydi, lekin ajoyib ish. Ispan tilini o'rganishga yordam ber",1
Internet signalini talab qiladi. Faqat GPS yordamida ishlamaydi.,0
TO'QNI PUL YO'Q. Men hech narsaga qodir bo'lmayman. Elektr stansiyasini sotib olish uchun juda uzoq vaqt talab etiladi va 1 kunlik o'ynashimga shamol qiladi va 3 uy allaqachon tark qilingan. Plz fix,0
uni yaxshi ko'rish,1
"Yangilanishni yangilab bo'lgandan so'ng, yangilanmaysiz, faqat Internetga ulanish muammosini ko'rsatadi. Zerikarli. Men o'ynash uchun 20 burun bor, deb aytdi, ammo 0 qo'shimchalar",0
Dahshatli Klueslar disleksiyaga ega bo'lgan shaxs tomonidan yozilgan.,0
Bu juda ajoyib va ​​men telefonimga kim kirishga urinayotganini ko'ra olaman,1
"Eng dahshatli o'yin Men juda shafqatsiz bo'lib, juda g'azablandim va faqat bo'shashdim",0
"Dunyo bo'yicha yaxshi o'yin Menda barcha o'yinlar bor, lekin kbc o'yinlari juda qiziqarli o'yin",1
"Pulning umumiy yo'qotilishi, qo'llab-quvvatlanmaydi. Galaxy 5ga ega bo'lgunga qadar ajoyib dastur bo'ldi, endi men uchun foydasi yo'q va muallif bilan bog'lanish uchun qayta urinishlar o'lik quloqlarga tushib qolgan. Men aslida pul sarflagan bir nechta ilovalardan biri.",0
zo'r ekan,1
Zo'r,1
"Laaaaaagggggg Ushbu o'yinda nima bo'lganini bilmayman. Galaxy Note 4SMN910c qurilmasidagi so'nggi yangilanishdan buyon butunlay to'xtab qolmoqda. Boshqa barcha o'yinlar, bulardan tashqari, kichkina",0
"Endi men bu o'yinni yaxshi ko'raman baliq ovini yaxshi ko'raman ... bu oddiy g'oyadir, lekin u juda yaxshi taassurot uyg'otdi ... do'konda millionlab nopokdagi eng yuqori sifatli o'yinlardan biri ... Men uni to'liq FISH",1
Yaxshi o'yin juda yaxshi ko'rindi,1
So good ilova,1
"Nima qilishimdan qat'iy nazar, bulut savatidan tushirilsa, keyin 40k va 0 progress bilan boshlayman ... Aniq qimmatga ega bo'lishiga qaramasdan, toza saqlashni xohlayman va nima qilishim mumkin? Juda xafa bo'ldim.",0
Kinoni Skachat qisa boladigan qiling lar allpleyni,1
fayllarga viruslarning hujumi tufayli fayllar zarralanishi,0
"Fantastic Controls yaxshi, ajoyib ko'rinadi va yetarli darajada qobiliyatlaringizni yo'lda takomillashtirishni boshlaysiz. Ajoyib o'yin.",1
"Men uni yaxshi ko'raman, bolalarim uni o'ynaydi",1
Oxirgi yaxshilanishga gap yo'q. Rahmat,1
Luck,1
Qiz do'stimning juda ko'p amaliyotga qo'shilishlari va boshqalarni uni sinab ko'rmaslik kerak,0
